,material_id,band_gap,is_gap_direct,symmetry.crystal_system
12297,mp-cjmpc,0.882899999999999,False,triclinic
12298,mp-cjmpd,0.9695,True,orthorhombic
12299,mp-cjmpe,0.9672000000000001,False,orthorhombic
12300,mp-cjmxf,0.5363,False,orthorhombic
12301,mp-cjmxg,1.0048,True,cubic
12302,mp-cjmxh,0.524999999999999,False,orthorhombic
12303,mp-cjmxi,1.0131000000000001,True,monoclinic
12304,mp-cjmxj,0.998499999999999,True,monoclinic
12305,mp-cjmxk,0.9867,True,tetragonal
12306,mp-cjmxm,0.6966999999999991,True,trigonal
12307,mp-cjmxn,0.7833,False,tetragonal
12308,mp-cjmxo,0.963299999999999,True,tetragonal
12309,mp-cjmxr,1.0034,True,trigonal
12310,mp-cjmxs,0.4771,False,hexagonal
12311,mp-cjmxt,0.8360000000000001,True,cubic
12312,mp-cjmxu,0.8144,False,trigonal
12313,mp-cjmxv,1.025699999999999,True,triclinic
12314,mp-cjsvb,0.9852000000000001,True,orthorhombic
12315,mp-cjwiz,0.259599999999999,True,trigonal
12316,mp-cjwja,0.980599999999999,True,tetragonal
12317,mp-cjwuw,1.0122,True,monoclinic
12318,mp-cjwuy,0.9563,True,orthorhombic
12319,mp-cjwuz,0.9142,True,orthorhombic
12320,mp-cjwva,0.487299999999999,False,trigonal
12321,mp-ckgot,1.016499999999999,True,hexagonal
12322,mp-ckgou,0.923999999999999,True,monoclinic
12323,mp-ckgov,0.1506,False,trigonal
12324,mp-ckjyl,0.9434,True,triclinic
12325,mp-ckjym,0.7847000000000001,True,cubic
12326,mp-ckkmh,0.9517000000000001,True,monoclinic
12327,mp-cknhu,1.1233,False,hexagonal
12328,mp-cknhv,0.8300000000000001,False,orthorhombic
12329,mp-cknhw,0.462099999999999,True,trigonal
12330,mp-cknhx,0.24929999999999902,True,monoclinic
12331,mp-cknhy,0.15410000000000001,True,hexagonal
12332,mp-cknhz,1.0112,False,tetragonal
12333,mp-cknia,0.626799999999999,False,orthorhombic
12334,mp-ckopi,0.9123000000000001,True,monoclinic
12335,mp-ckopj,0.9823000000000001,True,orthorhombic
12336,mp-ckpmz,1.0109,True,cubic
12337,mp-ckppy,1.0135,True,hexagonal
12338,mp-cskox,0.067499999999999,False,monoclinic
12339,mp-cskwr,0.7241000000000001,False,trigonal
12340,mp-cszvt,1.0109,False,tetragonal
12341,mp-cszvu,0.341599999999999,False,orthorhombic
12342,mp-deeje,0.8058000000000001,False,cubic
12343,mp-brpi,0.11899999999999901,False,orthorhombic
12344,mp-bgwv,0.157499999999999,False,trigonal
12345,mp-pot,1.447799999999999,False,tetragonal
12346,mp-cqexg,0.0053,False,cubic
12347,mp-crujn,1.688099999999999,False,trigonal
12348,mp-crbrw,0.07689999999999901,True,hexagonal
12349,mp-crvik,0.05349999999999901,False,hexagonal
12350,mp-cktch,0.013999999999999001,False,orthorhombic
12351,mp-cruji,2.0368,False,trigonal
12352,mp-bqvpu,1.835099999999999,False,orthorhombic
12353,mp-crumw,2.121699999999999,False,trigonal
12354,mp-bqxdf,1.78,False,orthorhombic
12355,mp-crumb,1.433499999999999,False,tetragonal
12356,mp-brgjw,2.0082,True,triclinic
12357,mp-cciw,1.6536,False,tetragonal
12358,mp-cjkee,1.8583999999999992,False,monoclinic
12359,mp-ckxru,1.4954,False,monoclinic
12360,mp-crbwx,0.34689999999999904,False,monoclinic
12361,mp-cpzlv,0.2887,False,monoclinic
12362,mp-crbsv,3.557899999999999,False,monoclinic
12363,mp-bkhyi,0.23289999999999902,False,monoclinic
12364,mp-bghqz,0.8355,True,cubic
12365,mp-bfvyk,0.44259999999999905,True,cubic
12366,mp-crbry,1.5110000000000001,False,monoclinic
12367,mp-cqagm,0.27829999999999905,False,monoclinic
12368,mp-crboe,0.09479999999999901,False,orthorhombic
12369,mp-ckuqs,0.2672,False,tetragonal
12370,mp-cpgsm,0.734,False,monoclinic
12371,mp-cpuik,0.201499999999999,False,monoclinic
12372,mp-beurc,0.32519999999999905,False,monoclinic
12373,mp-bgbj,0.48749999999999905,False,monoclinic
12374,mp-bqvmg,1.9568,False,triclinic
12375,mp-crbnj,0.3153,False,orthorhombic
12376,mp-cruhv,1.9108,True,trigonal
12377,mp-cgahk,1.9176000000000002,True,monoclinic
12378,mp-cruis,2.1872,False,orthorhombic
12379,mp-crumq,2.1318,False,triclinic
12380,mp-cruir,2.0695,False,tetragonal
12381,mp-bfprg,0.3357,True,trigonal
12382,mp-brchw,2.152,False,orthorhombic
12383,mp-cgahl,2.1576,False,tetragonal
12384,mp-bqvel,1.921499999999999,False,triclinic
12385,mp-bqvwx,2.2854,False,monoclinic
12386,mp-brpru,2.2773,False,triclinic
12387,mp-bhqa,0.029399999999999003,False,monoclinic
12388,mp-cgahg,1.9738,False,tetragonal
12389,mp-ckkpq,1.7356999999999991,False,cubic
12390,mp-cruiq,1.910899999999999,False,trigonal
12391,mp-heh,1.7484000000000002,False,cubic
12392,mp-crbod,0.5462,False,monoclinic
12393,mp-cfjsk,2.2818,True,orthorhombic
12394,mp-bhuu,2.5434,False,orthorhombic
12395,mp-bgmja,2.6476,False,tetragonal
12396,mp-brsb,1.0529,False,tetragonal
12397,mp-btyg,3.6753,False,monoclinic
12398,mp-brqu,2.0897,True,monoclinic
12399,mp-bfrqd,2.6321,False,orthorhombic
12400,mp-bjgnv,2.5175,False,monoclinic
12401,mp-crbnf,3.086799999999999,False,orthorhombic
12402,mp-crbti,1.6924000000000001,True,tetragonal
12403,mp-biip,0.9646,False,orthorhombic
12404,mp-bhvp,1.2103,False,monoclinic
12405,mp-crbpp,0.5363,True,monoclinic
12406,mp-bqxhx,3.6609,False,triclinic
12407,mp-ckkpm,1.4247,True,tetragonal
12408,mp-bcoa,2.065699999999999,False,trigonal
12409,mp-ckwhw,2.069399999999999,False,monoclinic
12410,mp-bmnxv,1.1879,True,cubic
12411,mp-bnbok,0.44780000000000003,False,monoclinic
12412,mp-brdcz,0.8597,False,cubic
12413,mp-cpgjz,0.39730000000000004,False,monoclinic
12414,mp-bhdr,0.033,False,orthorhombic
12415,mp-cszhg,0.5292,False,orthorhombic
12416,mp-cpuvb,0.5397000000000001,False,monoclinic
12417,mp-csxqd,0.8634000000000001,False,orthorhombic
12418,mp-csxzv,0.5181,False,monoclinic
12419,mp-cswsg,0.12200000000000001,False,cubic
12420,mp-biqcr,2.6839,False,monoclinic
12421,mp-cqljv,0.0008999999999990001,False,monoclinic
12422,mp-bqvte,0.5075000000000001,True,monoclinic
12423,mp-bpqf,3.1573,False,trigonal
12424,mp-czatj,0.015600000000000001,False,monoclinic
12425,mp-crbot,0.033800000000000004,False,monoclinic
12426,mp-crbnm,0.35440000000000005,False,monoclinic
12427,mp-cukfr,2.2674,True,monoclinic
12428,mp-culfy,2.3295,False,monoclinic
12429,mp-cupsr,2.522199999999999,False,monoclinic
12430,mp-cvngk,2.3933,True,trigonal
12431,mp-bjrd,2.3646000000000003,False,trigonal
12432,mp-fvqxt,2.242499999999999,False,monoclinic
12433,mp-bjpyp,2.445,False,monoclinic
12434,mp-bjpyt,2.2891,False,trigonal
12435,mp-bjrce,2.3773,True,triclinic
12436,mp-cpfyy,0.22009999999999902,True,monoclinic
12437,mp-bgpdw,2.0717,False,monoclinic
12438,mp-bmjnm,2.5407,False,triclinic
12439,mp-brdoa,2.5534,False,trigonal
12440,mp-bsbia,2.1622,False,orthorhombic
12441,mp-bsbif,2.4207,False,orthorhombic
12442,mp-bxdgy,2.601399999999999,False,monoclinic
12443,mp-cpumy,0.16769999999999902,True,triclinic
12444,mp-cphpn,0.014199999999999002,True,monoclinic
12445,mp-crdna,0.07159999999999901,True,monoclinic
12446,mp-crdhs,0.0539,True,monoclinic
12447,mp-bpidd,0.0927,True,cubic
12448,mp-cphkn,0.2338,False,monoclinic
12449,mp-crdbr,0.774999999999999,True,cubic
12450,mp-bskc,1.8283,False,trigonal
12451,mp-brzru,0.043099999999999,False,triclinic
12452,mp-bpdsk,0.5575999999999991,False,monoclinic
12453,mp-brbfu,0.2702,False,monoclinic
12454,mp-crbmu,1.7124000000000001,True,monoclinic
12455,mp-crbmv,1.6574,True,orthorhombic
12456,mp-bevmc,2.6019,False,monoclinic
12457,mp-ckros,0.144299999999999,False,triclinic
12458,mp-bnds,0.5786,False,triclinic
12459,mp-bnye,1.2056,False,orthorhombic
12460,mp-bhgob,1.6121999999999992,False,orthorhombic
12461,mp-brfco,1.2122,True,orthorhombic
12462,mp-bncq,0.267099999999999,True,monoclinic
12463,mp-bnyk,0.37050000000000005,True,orthorhombic
12464,mp-busi,0.04089999999999901,False,monoclinic
12465,mp-bhgzn,0.47190000000000004,False,monoclinic
12466,mp-cswqa,0.1149,False,hexagonal
12467,mp-bcly,0.1366,False,orthorhombic
12468,mp-ckuxw,0.038199999999999006,True,cubic
12469,mp-fzylt,1.037899999999999,False,tetragonal
12470,mp-cptoa,0.3002,True,monoclinic
12471,mp-chjxd,1.0491,True,tetragonal
12472,mp-chhvy,0.8597999999999991,True,orthorhombic
12473,mp-cygnv,0.4162,False,monoclinic
12474,mp-cyizf,0.39940000000000003,False,monoclinic
12475,mp-brep,1.263199999999999,False,monoclinic
12476,mp-cqmbo,0.38960000000000006,False,cubic
12477,mp-chpsz,0.111499999999999,False,monoclinic
12478,mp-bqvx,1.442299999999999,True,trigonal
12479,mp-brqdt,0.49620000000000003,False,triclinic
12480,mp-csyzz,0.8426,False,trigonal
12481,mp-bqvou,0.8501000000000001,False,triclinic
12482,mp-ejs,0.5427999999999991,False,trigonal
12483,mp-hny,0.37370000000000003,True,trigonal
12484,mp-ele,0.4535,True,trigonal
12485,mp-ckroh,0.001199999999999,False,monoclinic
12486,mp-ckroj,0.016899999999999003,False,monoclinic
12487,mp-cpbhi,0.1395,False,monoclinic
12488,mp-brsvt,0.41100000000000003,False,trigonal
12489,mp-bglky,0.33840000000000003,True,trigonal
12490,mp-bxhuf,0.4171,True,trigonal
12491,mp-crynn,0.0932,True,monoclinic
12492,mp-brcgx,0.017,False,trigonal
12493,mp-brnqu,0.0054999999999990005,False,trigonal
12494,mp-cpgdw,0.3795,False,trigonal
12495,mp-cqofk,1.749899999999999,True,triclinic
12496,mp-cuqer,1.864199999999999,False,monoclinic
12497,mp-cvhod,1.9878,False,triclinic
12498,mp-cvhxj,1.9929000000000001,False,triclinic
12499,mp-gbgui,1.333,False,triclinic
12500,mp-bfdcr,1.5277,False,triclinic
12501,mp-cqcfw,0.8107000000000001,False,monoclinic
12502,mp-cqlnq,1.9439000000000002,False,orthorhombic
12503,mp-cqlzv,0.20170000000000002,False,orthorhombic
12504,mp-crbog,0.42559999999999903,False,orthorhombic
12505,mp-crcss,3.0194,False,orthorhombic
12506,mp-cqgja,3.019399999999999,False,trigonal
12507,mp-bnhnd,1.050599999999999,False,triclinic
12508,mp-cqjlp,2.016499999999999,False,monoclinic
12509,mp-cpgtr,0.277499999999999,False,monoclinic
12510,mp-cqopy,0.20400000000000001,True,monoclinic
12511,mp-cpbkj,0.7283000000000001,False,monoclinic
12512,mp-bqwhu,0.0883,False,monoclinic
12513,mp-brdlb,0.7939,True,monoclinic
12514,mp-brenw,0.476699999999999,False,trigonal
12515,mp-bjbxk,1.2567,False,monoclinic
12516,mp-cphol,0.30499999999999905,True,orthorhombic
12517,mp-ckjxz,0.004599999999999001,True,orthorhombic
12518,mp-csyhe,0.007,False,orthorhombic
12519,mp-brfjj,0.08899999999999901,True,orthorhombic
12520,mp-bqjer,1.0944,False,monoclinic
12521,mp-cqfac,2.9117,False,triclinic
12522,mp-cqnnh,2.0242,False,monoclinic
12523,mp-cqlkm,2.365199999999999,True,monoclinic
12524,mp-crwgh,2.6535,False,triclinic
12525,mp-bfzza,0.30860000000000004,False,orthorhombic
12526,mp-cqgsl,2.5031,False,monoclinic
12527,mp-cqabg,1.7355,False,triclinic
12528,mp-cqmhj,2.924,False,monoclinic
12529,mp-bdayq,1.650799999999999,True,orthorhombic
12530,mp-crbzo,0.471599999999999,False,orthorhombic
12531,mp-exhle,0.4691,False,tetragonal
12532,mp-cpzez,0.232299999999999,False,orthorhombic
12533,mp-cphnv,0.17090000000000002,False,tetragonal
12534,mp-cwgan,0.562199999999999,False,monoclinic
12535,mp-chjnm,0.151899999999999,False,orthorhombic
12536,mp-dpgbi,0.06230000000000001,False,orthorhombic
12537,mp-dpgto,0.010299999999999001,False,orthorhombic
12538,mp-dplyb,0.021799999999999,False,monoclinic
12539,mp-cpbhf,0.3538,False,triclinic
12540,mp-cpbif,0.10950000000000001,False,orthorhombic
12541,mp-cwbbi,0.421699999999999,False,monoclinic
12542,mp-cwnzw,0.076999999999999,False,monoclinic
12543,mp-brafj,0.6197,True,monoclinic
12544,mp-brfxk,0.6714,False,orthorhombic
12545,mp-brhqt,0.262499999999999,False,orthorhombic
12546,mp-brleh,0.633699999999999,False,orthorhombic
12547,mp-bsgfo,0.7385,False,orthorhombic
12548,mp-bshjo,0.5688,False,orthorhombic
12549,mp-bsoao,3.0964,False,monoclinic
12550,mp-cqixn,2.6443,False,monoclinic
12551,mp-crboz,0.8775000000000001,False,monoclinic
12552,mp-bdzu,2.3967,False,monoclinic
12553,mp-bead,0.9399000000000001,False,monoclinic
12554,mp-gbfdy,0.3149,False,monoclinic
12555,mp-bfihw,2.0784,False,monoclinic
12556,mp-bfixy,0.9363,False,triclinic
12557,mp-bljy,0.10450000000000001,False,monoclinic
12558,mp-betdc,0.508899999999999,False,triclinic
12559,mp-bjkkd,2.6302,False,monoclinic
12560,mp-bjgh,2.6567,True,monoclinic
12561,mp-bctjl,2.4941,False,orthorhombic
12562,mp-crbom,2.9575,False,monoclinic
12563,mp-cpvmc,0.770999999999999,False,cubic
12564,mp-bcan,1.308399999999999,False,orthorhombic
12565,mp-blfiw,2.5433,False,monoclinic
12566,mp-cqgdq,1.81,False,orthorhombic
12567,mp-befwn,0.09589999999999901,True,triclinic
12568,mp-bbxf,2.4813,False,monoclinic
12569,mp-bnckm,2.4162,False,orthorhombic
12570,mp-cqawb,0.021999999999999003,False,orthorhombic
12571,mp-bgbg,2.1425,False,monoclinic
12572,mp-bfznr,1.958699999999999,False,monoclinic
12573,mp-bxdhb,1.6753,False,tetragonal
12574,mp-chpsq,0.10560000000000001,False,monoclinic
12575,mp-cupgv,0.33940000000000003,True,monoclinic
12576,mp-cwoav,0.004299999999999,False,triclinic
12577,mp-bqvin,0.4721,False,monoclinic
12578,mp-bqxvh,0.265499999999999,False,monoclinic
12579,mp-bqzji,0.39540000000000003,False,monoclinic
12580,mp-brbqo,0.046400000000000004,False,triclinic
12581,mp-brfsm,1.1594,False,monoclinic
12582,mp-bricx,0.08219999999999901,False,monoclinic
12583,mp-brlbn,0.16240000000000002,False,orthorhombic
12584,mp-bwkwi,0.026599999999999003,True,triclinic
12585,mp-ckrny,0.466099999999999,False,triclinic
12586,mp-bnyw,0.0361,False,monoclinic
12587,mp-bhgkp,0.096999999999999,False,triclinic
12588,mp-bpbyk,0.45120000000000005,False,triclinic
12589,mp-brrgv,0.33629999999999904,False,triclinic
12590,mp-bnhw,0.195,False,orthorhombic
12591,mp-cwoel,2.6933,False,triclinic
12592,mp-bcmy,2.9001,True,monoclinic
12593,mp-bfzcj,1.6360000000000001,False,monoclinic
12594,mp-brnmt,2.5052,False,monoclinic
12595,mp-bhhlm,0.025899999999999004,False,monoclinic
12596,mp-cqjdj,0.046199999999999006,False,orthorhombic
12597,mp-bcugi,2.0647,True,triclinic
12598,mp-crbqw,2.8832,False,monoclinic
12599,mp-cqfxo,2.175,False,orthorhombic
12600,mp-bfzwv,2.146,False,orthorhombic
12601,mp-biww,2.2683,False,trigonal
12602,mp-cpgzd,1.3845,False,orthorhombic
12603,mp-cphmy,1.690299999999999,False,orthorhombic
12604,mp-cqkqr,1.937999999999999,False,orthorhombic
12605,mp-biyu,2.2929,False,cubic
12606,mp-cqeco,2.2897,True,trigonal
12607,mp-cvvst,0.0211,False,triclinic
12608,mp-bfzuy,0.0033000000000000004,False,monoclinic
12609,mp-bfzlg,2.2248,True,hexagonal
12610,mp-bgafw,2.1148,False,triclinic
12611,mp-bkwge,1.7156,True,trigonal
12612,mp-bocza,1.6855,True,trigonal
12613,mp-bfkyu,2.1831,False,monoclinic
12614,mp-bogao,1.7057,False,triclinic
12615,mp-bocdt,1.0603,False,triclinic
12616,mp-bqkgf,1.1094,True,triclinic
12617,mp-crumz,0.44570000000000004,False,cubic
12618,mp-cryha,1.0868,False,triclinic
12619,mp-bktmk,1.9582000000000002,False,triclinic
12620,mp-cpzuz,1.4389,False,trigonal
12621,mp-bwkes,0.1703,False,monoclinic
12622,mp-bqvnm,1.1465,False,trigonal
12623,mp-bqwqd,0.9766999999999991,False,trigonal
12624,mp-brzse,0.3365,False,hexagonal
12625,mp-bqvev,0.8021,False,triclinic
12626,mp-bqxva,0.7001000000000001,False,triclinic
12627,mp-bqzna,0.10590000000000001,False,triclinic
12628,mp-bqzot,1.172599999999999,False,orthorhombic
12629,mp-braez,0.37150000000000005,False,monoclinic
12630,mp-brazl,0.093099999999999,False,triclinic
12631,mp-brekq,1.156,False,orthorhombic
12632,mp-brhqz,0.0604,False,monoclinic
12633,mp-brlac,0.8763000000000001,False,monoclinic
12634,mp-brlbt,0.747899999999999,False,monoclinic
12635,mp-bsfzd,0.15810000000000002,False,monoclinic
12636,mp-bsldh,0.992699999999999,False,monoclinic
12637,mp-bwika,0.9123,False,triclinic
12638,mp-cqnyh,3.0494,False,orthorhombic
12639,mp-cqldt,2.3677,False,monoclinic
12640,mp-bfzwl,2.6113,False,monoclinic
12641,mp-cphuh,0.46390000000000003,False,monoclinic
12642,mp-buorg,0.391499999999999,False,monoclinic
12643,mp-cqhez,2.7396000000000003,False,monoclinic
12644,mp-cqher,2.4025,True,monoclinic
12645,mp-bgaly,3.0652,True,monoclinic
12646,mp-bsbxt,0.13440000000000002,False,trigonal
12647,mp-bqxkc,0.152899999999999,False,monoclinic
12648,mp-ckxbe,2.343,False,cubic
12649,mp-dpils,0.2272,False,triclinic
12650,mp-brioa,0.4797,False,monoclinic
12651,mp-ckwvv,2.6502,False,monoclinic
12652,mp-bscqt,0.18860000000000002,False,monoclinic
12653,mp-bgavw,2.3294,True,hexagonal
12654,mp-bnmxp,2.3171,False,monoclinic
12655,mp-bktfh,1.0654,False,monoclinic
12656,mp-cupec,0.6437,False,monoclinic
12657,mp-cvloi,0.34339999999999904,False,triclinic
12658,mp-cwdcj,0.7554999999999991,False,monoclinic
12659,mp-cwhks,0.4005,False,triclinic
12660,mp-cwrep,0.1418,False,triclinic
12661,mp-cwtfg,0.491199999999999,False,monoclinic
12662,mp-dqaxw,0.16670000000000001,False,trigonal
12663,mp-bsiey,0.8935000000000001,False,monoclinic
12664,mp-bcpz,3.0013,False,cubic
12665,mp-blcvt,1.9604,False,triclinic
12666,mp-cqhcv,3.1437,False,monoclinic
12667,mp-crufv,0.012100000000000001,False,triclinic
12668,mp-ewauz,0.9011,False,triclinic
12669,mp-bqvdx,0.522699999999999,False,triclinic
12670,mp-brleu,0.6344000000000001,True,triclinic
12671,mp-crtvb,0.09809999999999901,False,tetragonal
12672,mp-blfhn,1.6343,True,orthorhombic
12673,mp-cqaan,2.4618,True,orthorhombic
12674,mp-blblf,2.5423,False,monoclinic
12675,mp-bfztr,2.1326,False,cubic
12676,mp-cvgvq,0.7538,False,triclinic
12677,mp-bmjuk,0.0395,False,triclinic
12678,mp-bobtq,0.017199999999999,True,triclinic
12679,mp-bnhg,0.102899999999999,True,monoclinic
12680,mp-cqmrg,0.030000000000000002,False,orthorhombic
12681,mp-bsagl,1.146199999999999,False,monoclinic
12682,mp-bexed,0.578399999999999,True,monoclinic
12683,mp-cqgrh,2.0431,True,orthorhombic
12684,mp-befdn,0.0051999999999990006,False,triclinic
12685,mp-cuogy,0.20869999999999903,False,monoclinic
12686,mp-cvyig,0.587299999999999,False,monoclinic
12687,mp-cwfnz,0.6377,False,monoclinic
12688,mp-cwqip,0.06720000000000001,False,monoclinic
12689,mp-gbddf,0.24750000000000003,True,monoclinic
12690,mp-bgapl,2.528,True,triclinic
12691,mp-bgplt,2.5561,True,triclinic
12692,mp-crtwq,0.39120000000000005,True,orthorhombic
12693,mp-bwjrs,0.9953999999999991,False,monoclinic
12694,mp-brwoq,0.32580000000000003,False,monoclinic
12695,mp-bhbst,2.2652,False,monoclinic
12696,mp-bfysq,2.3649,False,monoclinic
12697,mp-bfzvz,1.8011,False,triclinic
12698,mp-bjllt,1.6518000000000002,True,monoclinic
12699,mp-boffq,1.5754000000000001,False,monoclinic
12700,mp-blava,1.3509,False,orthorhombic
12701,mp-bqvhr,0.3627,False,triclinic
12702,mp-bqvpr,0.18050000000000002,False,triclinic
12703,mp-bqynv,0.5991000000000001,False,triclinic
12704,mp-bqyof,0.37520000000000003,True,triclinic
12705,mp-brgjh,0.26030000000000003,False,triclinic
12706,mp-brgjy,0.04889999999999901,False,triclinic
12707,mp-bqvdt,0.267599999999999,False,triclinic
12708,mp-bqvpt,0.657799999999999,False,monoclinic
12709,mp-bqyac,0.556,False,orthorhombic
12710,mp-bqypl,0.8186,False,orthorhombic
12711,mp-brfqr,0.7002,False,triclinic
12712,mp-bsfzy,0.66,True,orthorhombic
12713,mp-bwikn,0.0016,False,monoclinic
12714,mp-bgasm,2.2763,False,tetragonal
12715,mp-bfzla,2.1733000000000002,False,orthorhombic
12716,mp-bfytj,0.7440999999999991,False,monoclinic
12717,mp-bmkrz,0.130799999999999,False,monoclinic
12718,mp-bmznq,0.8058999999999991,False,monoclinic
12719,mp-brfyp,0.573099999999999,True,monoclinic
12720,mp-cqebu,2.9523,False,orthorhombic
12721,mp-ewazd,0.1673,False,triclinic
12722,mp-bkgy,2.5609,False,triclinic
12723,mp-bkjng,2.2401,False,monoclinic
12724,mp-bmkol,0.17300000000000001,False,triclinic
12725,mp-blbsf,1.4802,False,monoclinic
12726,mp-bgaas,0.8668,False,orthorhombic
12727,mp-cqlqz,1.3596,False,hexagonal
12728,mp-bkwnx,2.5425,False,monoclinic
12729,mp-bfzqa,2.480299999999999,False,monoclinic
12730,mp-crbsf,0.011699999999999001,False,orthorhombic
12731,mp-jsv,3.4249,False,trigonal
12732,mp-ckyej,1.1935,False,hexagonal
12733,mp-bcjq,1.331999999999999,False,hexagonal
12734,mp-bqvxp,0.2622,False,trigonal
12735,mp-cuozs,1.7666,False,triclinic
12736,mp-bctor,1.7129,False,triclinic
12737,mp-eal,0.172299999999999,False,monoclinic
12738,mp-cqeyd,2.5374,False,monoclinic
12739,mp-cqmxy,1.9483000000000001,True,monoclinic
12740,mp-bsao,3.4419,True,monoclinic
12741,mp-yfj,0.8512000000000001,False,cubic
12742,mp-gvz,0.9413,False,orthorhombic
12743,mp-crtrg,0.698199999999999,True,cubic
12744,mp-bctut,0.39470000000000005,False,orthorhombic
12745,mp-bglgn,0.9938999999999991,True,hexagonal
12746,mp-cetcg,0.5255000000000001,False,hexagonal
12747,mp-cetcj,0.504599999999999,False,trigonal
12748,mp-cqeql,2.7696,False,monoclinic
12749,mp-cqokz,1.781899999999999,True,triclinic
12750,mp-cqbad,1.7185000000000001,False,triclinic
12751,mp-cqcdu,1.7155,True,monoclinic
12752,mp-cqetq,1.6643,False,triclinic
12753,mp-cqkew,1.5462,False,monoclinic
12754,mp-cqnma,1.8074999999999992,False,monoclinic
12755,mp-bpvzn,1.7151,False,triclinic
12756,mp-bpxnl,0.6787999999999991,False,triclinic
12757,mp-cptrt,1.261599999999999,False,orthorhombic
12758,mp-bhub,3.2709,True,orthorhombic
12759,mp-bgaem,3.2026,False,monoclinic
12760,mp-bfyde,2.885799999999999,False,monoclinic
12761,mp-cqjwk,3.1185,True,monoclinic
12762,mp-brbyp,0.1471,False,triclinic
12763,mp-bronc,1.0669,False,monoclinic
12764,mp-cqnos,2.439,False,trigonal
12765,mp-csmte,2.8865,False,trigonal
12766,mp-cpjhn,3.324,False,triclinic
12767,mp-cpxdz,3.2483,False,triclinic
12768,mp-cqmjl,1.1092,False,tetragonal
12769,mp-cqadw,2.244799999999999,False,orthorhombic
12770,mp-bgaqo,0.0645,True,orthorhombic
12771,mp-cptbe,2.350099999999999,False,monoclinic
12772,mp-cupit,2.3186,False,monoclinic
12773,mp-cuzuf,0.027000000000000003,False,monoclinic
12774,mp-cvtoq,1.902299999999999,False,monoclinic
12775,mp-cwjir,1.6303,False,monoclinic
12776,mp-crbth,1.703999999999999,True,monoclinic
12777,mp-ckwtn,2.0761,False,triclinic
12778,mp-cppxq,0.38780000000000003,False,orthorhombic
12779,mp-bqzuc,0.5144000000000001,True,orthorhombic
12780,mp-bixn,2.322999999999999,False,monoclinic
12781,mp-bsld,0.1072,False,trigonal
12782,mp-cptiy,0.4408,False,monoclinic
12783,mp-cpuvt,0.24500000000000002,False,monoclinic
12784,mp-cphgi,0.000299999999999,False,orthorhombic
12785,mp-cphim,0.379399999999999,True,orthorhombic
12786,mp-cqcdm,0.47700000000000004,False,orthorhombic
12787,mp-cqiur,0.36810000000000004,False,orthorhombic
12788,mp-cqoha,0.008899999999999,False,orthorhombic
12789,mp-cpgmq,0.5972000000000001,False,orthorhombic
12790,mp-cpghd,0.3914,False,orthorhombic
12791,mp-csxjp,0.046999999999999,False,monoclinic
12792,mp-cszdd,0.11669999999999901,False,trigonal
12793,mp-cqmyp,0.11129999999999901,False,monoclinic
12794,mp-cqndq,0.19920000000000002,False,orthorhombic
12795,mp-cqaxs,0.8569,False,triclinic
12796,mp-cqkps,0.182699999999999,False,orthorhombic
12797,mp-cqdyq,0.9436,False,monoclinic
12798,mp-cpgmy,1.5474,False,monoclinic
12799,mp-cltzg,0.09100000000000001,False,trigonal
12800,mp-bijw,0.0843,False,trigonal
12801,mp-bjznp,0.06279999999999901,False,monoclinic
12802,mp-bnptq,0.079099999999999,False,trigonal
12803,mp-cqqyz,0.261599999999999,True,orthorhombic
12804,mp-briqw,0.005099999999999,False,monoclinic
12805,mp-cqamm,0.06719999999999901,False,triclinic
12806,mp-bjhp,0.49540000000000006,False,cubic
12807,mp-crdme,0.7518,True,monoclinic
12808,mp-bcspz,0.0645,False,trigonal
12809,mp-bfqjc,2.2721,True,tetragonal
12810,mp-cpbgb,1.5746,True,monoclinic
12811,mp-cphdo,0.1612,False,monoclinic
12812,mp-cuihr,1.6435,True,tetragonal
12813,mp-cuijh,1.638199999999999,False,tetragonal
12814,mp-cuikz,0.22530000000000003,False,monoclinic
12815,mp-gbcqw,0.7613000000000001,False,monoclinic
12816,mp-gbmhk,0.5880000000000001,False,orthorhombic
12817,mp-bwyzp,0.4727,False,trigonal
12818,mp-dbmqx,1.613999999999999,False,tetragonal
12819,mp-cpggb,0.0859,False,monoclinic
12820,mp-cszbx,0.29699999999999904,False,monoclinic
12821,mp-csyqi,0.053500000000000006,True,orthorhombic
12822,mp-bfhyi,1.5622999999999991,False,monoclinic
12823,mp-fmx,0.046999999999999,False,orthorhombic
12824,mp-cpgph,2.035199999999999,False,monoclinic
12825,mp-bnsyv,2.977999999999999,False,monoclinic
12826,mp-cpzxn,2.3259,False,orthorhombic
12827,mp-hbbgl,1.7939999999999992,False,monoclinic
12828,mp-bdavv,2.852999999999999,True,monoclinic
12829,mp-bpmgi,3.2083,False,cubic
12830,mp-bkqax,2.1314,False,trigonal
12831,mp-bnqss,3.0715,False,monoclinic
12832,mp-cqbfv,1.0579,True,monoclinic
12833,mp-cpzbh,0.954199999999999,True,orthorhombic
12834,mp-cqamp,1.155,True,monoclinic
12835,mp-cqmws,2.1355,False,monoclinic
12836,mp-cqlxr,3.6246,False,orthorhombic
12837,mp-cqezl,2.844999999999999,False,monoclinic
12838,mp-bnpkt,2.6715,False,monoclinic
